file,rows_after_first_line,encoding_read,first_line_fields
costs/Source_Data/Annual_Inputs/documented_policy_pv_tariff_periods.csv,1667,utf-8-sig,panel_index | iso3 | year | date_from | date_to | month | days | weight | pc | pa | pc_raw | pa_raw | price_status | regular_cn | regular_alt | common_rate | cn_extra | eu_ad_cap | eu_floor | eu_branch | eu_compliant_share | coverage | policy_source_ids | policy_group | within_year_quantity_weights | assumption_ids | tariff_scenario_id | updated_tariff_source | updated_tariff_source_year | updated_tariff_rule
costs/Source_Data/Annual_Inputs/legacy_destination_inputs.csv,375,utf-8-sig,technology | iso3 | country_name | year | tic | equipment_cost | other_cost | equipment_share | new_capacity_kw | import_dependency_value | scope_note
costs/Source_Data/Annual_Inputs/legacy_wind_policy_and_structure.csv,195,utf-8-sig,iso3 | country_name | year | tic | tic_status | tic_observed_flag | log_capacity_lag | technology | currency_base_year | equipment_share | equipment_cost | other_cost | equipment_observed_flag | equipment_cost_observed | completion_id | window_role | q | q_S1 | q_S3 | q_raw_scope | s_import | s_import_raw | import_dependency_value | import_dependency_id | sourcing_status | price_proxy_id | price_status | price_quality | selected_ratio | P1_completed | P2_completed | P2_local_ratio | P3_fixed | P3_index | P3_convergence05 | P3_convergence10 | Klevel | K0 | Klevel_flow | Klevel_share | Klevel_lag2 | Klevel_raw_tail | log_noncn_citations_lag | knowledge_status | knowledge_measure_id | patent_definition_unverified | reference_citation_year | pre_sample_reference_assumption | Klevel_stock10 | Klevel_stock15 | Klevel_stock20 | relative_price | pc | pa | onshore_new_capacity_mw | onshore_new_capacity_share | offshore_share | onshore_scope_status | capacity_status | capacity_source | gross_new_capacity_kw | capacity_amount_label | sample_id | tariff_cn_effective | tariff_alt_effective | tariff_cn_regular | tariff_alt_regular | tariff_extra_equipment | tariff_status | tariff_events | unquantified_specific_duty | tariff_scenario_id | assumption_ids | evidence_grade | notes | border_ratio_actual | r0 | q0 | tau0 | P | S | T | K | input_version | imports_usd | china_imports_usd | reported_world_usd | partner_sum_usd | world_minus_partner_sum | exports_usd | share_unit | value_share | units_share | kg_share | units_value_coverage | kg_value_coverage | hs6 | source_file | trade_basis | china_record_observed | net_trade_balance_2010_2012 | q_value | equipment_status | tariff_extra_low | tariff_extra_high | power_basis | new_capacity_kw | actual_cost_usd_per_kw | X_CN_actual | patent_knowledge_stock | q_ref_2010 | tariff_cn_effective_ref_2010 | tariff_alt_effective_ref_2010
costs/Source_Data/Annual_Inputs/pv_bilateral_tariffs.csv,8592,utf-8-sig,importer_iso3 | importer_name | supplier_iso3 | supplier_name | year | hs6 | hs_scope_note | applied_rate_pct | bilateral_rate_pct | mfn_rate_pct | tariff_source | selected_tariff_type | bilateral_total_lines | bilateral_pref_lines | bilateral_mfn_lines | mfn_total_lines | wits_nomen_code | trade_pair_year_observed | import_value | import_share | datatype
costs/Source_Data/Annual_Inputs/wind_bilateral_tariffs.csv,2999,utf-8-sig,importer_iso3 | importer_name | supplier_iso3 | supplier_name | year | hs6 | hs_scope_note | applied_rate_pct | bilateral_rate_pct | mfn_rate_pct | tariff_source | selected_tariff_type | bilateral_total_lines | bilateral_pref_lines | bilateral_mfn_lines | mfn_total_lines | wits_nomen_code | trade_pair_year_observed | import_value | import_share | datatype
costs/Source_Data/annual_plot_costs.csv,30,utf-8-sig,technology | year | n_countries | n_observed | observed_complete | observed | observed_available_subset | observed_weight_coverage | model_factual | model_without_china_contribution | china_contribution_since_2010 | procurement_model | other_cost_fitted | P_direct | S_share | T_cn_tariff | K_spillover | G_other | observed_completed | n_imputed | imputed_weight | contains_imputation
costs/Source_Data/annual_sample_weights.csv,23,utf-8-sig,technology | iso3 | country | start_year | end_year | method | total_decline | P_direct | S_share | T_cn_tariff | K_spillover | G_other | cn_related_net | remainder | cn_tariff_cost_increase | other_origin_tariff | SDA_interactions | P_pct | S_pct | T_pct | K_pct | G_pct | net_pct | net_additions_2024_mw | common_window | negative_initial_balance | weight
costs/Source_Data/annual_tariff_ledger.csv,14991,utf-8-sig,technology | iso3 | supplier | year | rate | status | source_year | uses_future_year
costs/Source_Data/annual_weighted_costs.csv,30,utf-8-sig,technology | year | n_countries | n_observed | observed_complete | observed | observed_available_subset | observed_weight_coverage | model_factual | model_without_china_contribution | china_contribution_since_2010 | procurement_model | other_cost_fitted | P_direct | S_share | T_cn_tariff | K_spillover | G_other
costs/Source_Data/capacity_weights_all_countries.csv,448,utf-8-sig,technology | country | 2023 | 2024 | net_additions_2024_mw
costs/Source_Data/coverage.csv,2,utf-8-sig,technology | global_additions_2024_mw | China_additions_2024_mw | rest_world_additions_2024_mw
costs/Source_Data/figure_labels.csv,23,utf-8-sig,technology | iso3 | cost_reduction | china_net | label_pct
costs/Source_Data/observation_imputation_audit.csv,11,utf-8-sig,technology | iso3 | year | source_sheet | source_cell | source_status | left_year | left_value | right_year | right_value | completed_value | method | unit
costs/Source_Data/original_mixed_window_results.csv,46,utf-8-sig,technology | iso3 | country | start_year | end_year | method | total_decline | P_direct | S_share | T_cn_tariff | K_spillover | G_other | cn_related_net | remainder | cn_tariff_cost_increase | other_origin_tariff | SDA_interactions | P_pct | S_pct | T_pct | K_pct | G_pct | net_pct
costs/Source_Data/plot_country_data.csv,23,utf-8-sig,technology | iso3 | country | start_year | end_year | method | total_decline | P_direct | S_share | T_cn_tariff | K_spillover | G_other | cn_related_net | remainder | cn_tariff_cost_increase | other_origin_tariff | SDA_interactions | P_pct | S_pct | T_pct | K_pct | G_pct | net_pct | net_additions_2024_mw | common_window | negative_initial_balance
costs/Source_Data/results.csv,23,utf-8-sig,technology | iso3 | country | start_year | end_year | method | total_decline | P_direct | S_share | T_cn_tariff | K_spillover | G_other | cn_related_net | remainder | cn_tariff_cost_increase | other_origin_tariff | SDA_interactions | P_pct | S_pct | T_pct | K_pct | G_pct | net_pct
costs/Source_Data/three_country_endpoint_comparison.csv,3,utf-8-sig,technology | iso3 | country_new | start_year_new | end_year_new | method_new | total_decline_new | P_direct_new | S_share_new | T_cn_tariff_new | K_spillover_new | G_other_new | cn_related_net_new | remainder_new | cn_tariff_cost_increase_new | other_origin_tariff_new | SDA_interactions_new | P_pct_new | S_pct_new | T_pct_new | K_pct_new | G_pct_new | net_pct_new | country_previous | start_year_previous | end_year_previous | method_previous | total_decline_previous | P_direct_previous | S_share_previous | T_cn_tariff_previous | K_spillover_previous | G_other_previous | cn_related_net_previous | remainder_previous | cn_tariff_cost_increase_previous | other_origin_tariff_previous | SDA_interactions_previous | P_pct_previous | S_pct_previous | T_pct_previous | K_pct_previous | G_pct_previous | net_pct_previous
costs/Source_Data/weighted_shapley_summary.csv,3,utf-8-sig,technology | sample | n | coverage_pct | total_decline | total_decline_pct | P_direct | P_direct_pct | S_share | S_share_pct | T_cn_tariff | T_cn_tariff_pct | K_spillover | K_spillover_pct | G_other | G_other_pct | cn_related_net | cn_related_net_pct | remainder | remainder_pct
data/geography/map_name.csv,243,utf-8-sig,NAME_ENG | SOC | RegAgg
data/price_provenance/PV_Module_Price_Updated_0915/coverage.csv,5,utf-8-sig,iso3 | n | first | last | years | missing
data/price_provenance/PV_Module_Price_Updated_0915/Germany_digitization.csv,18,utf-8-sig,year | x_center | top_pixel | bottom_pixel | orange_height_pixels | module_index_2006_1 | module_EUR_per_W | anchor_2006_EUR_per_kWp | digitization_method
data/price_provenance/PV_Module_Price_Updated_0915/knowledge_results.csv,20,utf-8-sig,model_id | iso3 | role | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_within_role_spec | p_BH_all_specs_within_role | R2 | adjusted_R2 | VIF_G
data/price_provenance/PV_Module_Price_Updated_0915/price_provenance.csv,61,utf-8-sig,iso3 | year | price | source | scope | period | raw_value | raw_unit | conversion | source_location
data/price_provenance/PV_Module_Price_Updated_0915/regression_panel.csv,75,utf-8-sig,iso3 | year | price | source | scope | period | raw_value | raw_unit | conversion | source_location | Q_global_gw | G_global | material | logQ | lnG | ln1pG | logM | eligible | logP
data/price_provenance/PV_Module_Price_Updated_0915/skipped_models.csv,1,utf-8-sig,model_id | n | df_resid | reason
data/price_provenance/PV_Module_Price_Updated_0915/source_and_window_comparison.csv,12,utf-8-sig,iso3 | spec | comparison | n | first | last | coefficient | p | R2
data/price_provenance/US_Wind_Regression_Replacement_0915/germany_irena_anchors.csv,2,utf-8-sig,year | country | item | wind_turbine_share_of_total_installed_cost | iso3 | total_installed_cost_2016usd_per_kw | turbine_component_cost_2016usd_per_kw | cpi_2016_to_2024_factor | cpi_2016_to_2025_factor | turbine_component_cost_2024usd_per_kw | turbine_component_cost_2025usd_per_kw | source_file | share_source_sheet | total_cost_source_sheet | construction_method | cpi_source | usable_absolute_cost
data/price_provenance/US_Wind_Regression_Replacement_0915/germany_splice_details.csv,15,utf-8-sig,year | price_2024usd_per_kw | value_status | is_estimated | anchor_2024usd_per_kw | vestas_price | nordex_price | sgre_price | vestas_yoy | nordex_yoy | sgre_yoy | two_OEM_mean_yoy | method
data/price_provenance/US_Wind_Regression_Replacement_0915/main_results.csv,23,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_slopes_by_technology_spec | inference_scope | country_proxy | R2 | adjusted_R2
data/price_provenance/US_Wind_Regression_Replacement_0915/pv_regression_panel.csv,75,utf-8-sig,iso3 | year | price | source | scope | period | raw_value | raw_unit | conversion | source_location | Q_global_gw | material | logQ | logM | eligible | logP
data/price_provenance/US_Wind_Regression_Replacement_0915/supplier_prices_and_growth.csv,15,utf-8-sig,year | china_domestic | nordex_global | sgre_global | us_project_5_100mw | us_project_gt100mw | us_project_lt5mw | vestas_asp | china_domestic_yoy | nordex_global_yoy | sgre_global_yoy | us_project_5_100mw_yoy | us_project_gt100mw_yoy | us_project_lt5mw_yoy | vestas_asp_yoy | two_OEM_mean_change
data/price_provenance/US_Wind_Regression_Replacement_0915/us_model_comparison.csv,24,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_slopes_by_technology_spec | inference_scope | country_proxy | R2 | adjusted_R2
data/price_provenance/US_Wind_Regression_Replacement_0915/us_sensitivity_coefficients.csv,12,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars
data/price_provenance/US_Wind_Regression_Replacement_0915/us_sensitivity_fit_samples.csv,81,utf-8-sig,model_id | year | y | logQ | fitted | residual
data/price_provenance/US_Wind_Regression_Replacement_0915/us_sensitivity_models.csv,6,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | R2 | adjusted_R2 | max_VIF | joint_F_HAC | joint_p_HAC | RMSE_log | equation
data/price_provenance/US_Wind_Regression_Replacement_0915/us_sensitivity_panel.csv,42,utf-8-sig,year | Q_global_gw | logQ | price_2024usd_per_kw | y | series
data/price_provenance/US_Wind_Regression_Replacement_0915/us_splice_details.csv,15,utf-8-sig,year | order_mean | order_n | index_mean | index_points | anchor_scale | overlap_scale | price_2024usd_per_kw | value_status | is_estimated | method | Q_global_gw | logQ
data/price_provenance/US_Wind_Regression_Replacement_0915/wind_regression_panel.csv,60,utf-8-sig,series | year | logp | logQ | Q_global_gw | price_2024usd_per_kw | iso3 | source_series | series_label | value_status | is_estimated | is_country_proxy
data/price_provenance/Wind_Country_Proxy_Revision_0915/denmark_vestas_proxy.csv,15,utf-8-sig,assigned_country | country_assignment | series_id | series_label | series_type | geography_or_supplier | market_scope | year | price_mean_2025usd_per_kw | price_sd_2025usd_per_kw | price_min_2025usd_per_kw | price_max_2025usd_per_kw | reported_date_points | distinct_price_values | first_reported_date | last_reported_date | price_mean_2024usd_per_kw | price_sd_2024usd_per_kw | source_frequency_pattern | annualization_method | interpolation_status | source_file | source_sheet | cpi_2025_to_2024_factor | cpi_source | comparability_warning
data/price_provenance/Wind_Country_Proxy_Revision_0915/germany_irena_anchors.csv,2,utf-8-sig,year | country | item | wind_turbine_share_of_total_installed_cost | iso3 | total_installed_cost_2016usd_per_kw | turbine_component_cost_2016usd_per_kw | cpi_2016_to_2024_factor | cpi_2016_to_2025_factor | turbine_component_cost_2024usd_per_kw | turbine_component_cost_2025usd_per_kw | source_file | share_source_sheet | total_cost_source_sheet | construction_method | cpi_source | usable_absolute_cost
data/price_provenance/Wind_Country_Proxy_Revision_0915/germany_splice_details.csv,15,utf-8-sig,year | price_2024usd_per_kw | value_status | is_estimated | anchor_2024usd_per_kw | vestas_price | nordex_price | sgre_price | vestas_yoy | nordex_yoy | sgre_yoy | two_OEM_mean_yoy | method
data/price_provenance/Wind_Country_Proxy_Revision_0915/main_results.csv,25,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_slopes_by_technology_spec | inference_scope | country_proxy | R2 | adjusted_R2
data/price_provenance/Wind_Country_Proxy_Revision_0915/pv_regression_panel.csv,75,utf-8-sig,iso3 | year | price | source | scope | period | raw_value | raw_unit | conversion | source_location | Q_global_gw | material | logQ | logM | eligible | logP
data/price_provenance/Wind_Country_Proxy_Revision_0915/supplier_prices_and_growth.csv,15,utf-8-sig,year | china_domestic | nordex_global | sgre_global | us_project_5_100mw | us_project_gt100mw | us_project_lt5mw | vestas_asp | china_domestic_yoy | nordex_global_yoy | sgre_global_yoy | us_project_5_100mw_yoy | us_project_gt100mw_yoy | us_project_lt5mw_yoy | vestas_asp_yoy | two_OEM_mean_change
data/price_provenance/Wind_Country_Proxy_Revision_0915/wind_regression_panel.csv,57,utf-8-sig,series | year | logp | logQ | Q_global_gw | price_2024usd_per_kw | iso3 | source_series | series_label | value_status | is_estimated | is_country_proxy
data/source_tables/capacity_countries.csv,11200,utf-8-sig,country | technology_label | grid | year | capacity_mw | capacity_source_value | capacity_missing_assumed_zero | technology | is_regional_aggregate
data/source_tables/country_tic_all_cells.csv,900,utf-8-sig,technology | country | year | tic | unit | source_sheet | source_cell | source_status | imputed
data/source_tables/legacy_pv_structure.csv,150,utf-8-sig,iso3 | country_name | year | tic | tic_status | tic_observed_flag | log_capacity_lag | technology | currency_base_year | equipment_share | equipment_cost | other_cost | equipment_observed_flag | equipment_cost_observed | completion_id | window_role | q | q_S1 | q_S3 | q_raw_scope | s_import | s_import_raw | import_dependency_value | import_dependency_id | sourcing_status | price_proxy_id | price_status | price_quality | pc | pa | relative_price | convergence05 | convergence10 | non_CN_major_suppliers_pa | fixed_preperiod_supplier_basket_pa | Klevel | K0 | Klevel_flow | Klevel_share | Klevel_lag2 | Klevel_raw_tail | log_noncn_citations_lag | knowledge_status | knowledge_measure_id | patent_definition_unverified | reference_citation_year | pre_sample_reference_assumption | Klevel_stock10 | Klevel_stock15 | Klevel_stock20 | gross_new_capacity_kw | national_new_capacity_kw_proxy | capacity_status | capacity_amount_label | sample_id | onshore_scope_status | tariff_status | tariff_scenario_id | assumption_ids | evidence_grade | notes | border_ratio_actual | r0 | q0 | tau0 | P | S | T | K | input_version | imports_usd | china_imports_usd | reported_world_usd | partner_sum_usd | world_minus_partner_sum | exports_usd | share_unit | value_share | units_share | kg_share | units_value_coverage | kg_value_coverage | hs6 | source_file | trade_basis | china_record_observed | net_trade_balance_2010_2012 | q_value | equipment_status | power_basis | actual_cost_usd_per_kw | new_capacity_kw | X_CN_actual | patent_knowledge_stock | q_ref_2010 | X_ref_2010 | H_ref_2010
data/source_tables/us_cpi_annual_2010_2024.csv,15,utf-8-sig,year | cpi_u_annual_average | source
model_comparison/matched/inputs/country_map.csv,25,utf-8-sig,technology | iso3 | country | country_cn | flows2010_2024_unchanged | F2008 | F2009 | missing_early_years | early_missing_count
model_comparison/matched/inputs/selected_regressions.csv,25,utf-8-sig,technology | iso3 | window_end | model_id | first_year | last_year | N | df_resid | R2 | adj_R2 | a | b_capacity | g_knowledge | se_HAC_b | se_HAC_g | p_HAC_b | p_HAC_g | p_OLS_b | p_OLS_g | VIF_Q | VIF_H | covariance_HAC | learning_rate_pct
model_comparison/matched/inputs/selected_stock_panel.csv,1125,utf-8-sig,technology | iso3 | country | country_cn | spec | year | H | H2009 | F_used | flow_year | delta | lag | early_missing_count
model_comparison/matched/output/all_coefficients.csv,400,utf-8-sig,technology | iso3 | country | country_cn | spec | Q_scope | H_scope | first_year | last_year | N | p_mean | df_resid | term | coefficient | se_OLS | p_OLS | se_HAC | t_HAC | p_HAC | CI_HAC_lower | CI_HAC_upper | q_BH_within_technology_spec | q_BH_all_explored_slopes_technology
model_comparison/matched/output/all_fitted_values.csv,2160,utf-8-sig,technology | iso3 | country | country_cn | spec | Q_scope | H_scope | first_year | last_year | N | p_mean | df_resid | year | actual_log | fitted_log | residual_log
model_comparison/matched/output/all_model_fits.csv,150,utf-8-sig,technology | iso3 | country | country_cn | spec | Q_scope | H_scope | first_year | last_year | N | p_mean | df_resid | R2 | adj_R2 | RMSE_log | AIC | AICc | BIC | VIF | correlation_logQ_logH | condition_standardized | a | b | g | p_HAC_b | p_HAC_g | covariance_HAC | rolling_RMSE_log | rolling_MAE_log | rolling_test_N
model_comparison/matched/output/current_model_replication.csv,25,utf-8-sig,technology | iso3 | country | country_cn | spec | max_abs_difference | a | b_capacity | R2 | adj_R2 | p_HAC_b | g_knowledge | p_HAC_g
model_comparison/matched/output/global_patent_stock.csv,34,utf-8-sig,technology | year | F_global | H_global | reported_geographies | excluded_office_flow | total_geographies
model_comparison/matched/output/matched_input_panel.csv,360,utf-8-sig,year | cost | Q_global | Q_domestic | H_domestic | H_global | technology | iso3 | country | country_cn
model_comparison/matched/output/model_summary.csv,12,utf-8-sig,technology | spec | countries | median_R2 | median_adj_R2 | median_AICc | median_rolling_RMSE_log | median_VIF | negative_b | negative_g | HAC_p_g_lt_05
model_comparison/matched/output/pairwise_current_vs_alternatives.csv,125,utf-8-sig,technology | iso3 | country | country_cn | current | alternative | R2_current | R2_alternative | R2_current_minus_alternative | R2_current_better | R2_tie | adj_R2_current | adj_R2_alternative | adj_R2_current_minus_alternative | adj_R2_current_better | adj_R2_tie | AICc_current | AICc_alternative | AICc_current_minus_alternative | AICc_current_better | AICc_tie | BIC_current | BIC_alternative | BIC_current_minus_alternative | BIC_current_better | BIC_tie | rolling_RMSE_log_current | rolling_RMSE_log_alternative | rolling_RMSE_log_current_minus_alternative | rolling_RMSE_log_current_better | rolling_RMSE_log_tie
model_comparison/matched/output/pairwise_summary.csv,10,utf-8-sig,technology | current | alternative | countries | R2_current_better | R2_ties | R2_median_difference | adj_R2_current_better | adj_R2_ties | adj_R2_median_difference | AICc_current_better | AICc_ties | AICc_median_difference | BIC_current_better | BIC_ties | BIC_median_difference | rolling_RMSE_log_current_better | rolling_RMSE_log_ties | rolling_RMSE_log_median_difference
model_comparison/matched/output/patent_flows_and_stocks.csv,2040,utf-8-sig,technology | patent_geography | year | F | H | record_present | fill_rule
model_comparison/matched/output/pv_patent_source_audit.csv,617,utf-8-sig,Country | Coount | Year | technology | exclude_office
model_comparison/matched/output/pv_R2_wide.csv,11,utf-8-sig,iso3 | country_cn | D0 | DD | DG | G0 | GD | GG
model_comparison/matched/output/rolling_predictions.csv,1050,utf-8-sig,technology | iso3 | country | country_cn | spec | Q_scope | H_scope | first_year | last_year | N | p_mean | df_resid | test_year | training_N | training_last_year | actual_log | prediction_log | error_log
model_comparison/matched/output/wind_patent_source_audit.csv,497,utf-8-sig,Country | Coount | Year | technology | exclude_office
model_comparison/matched/output/wind_R2_wide.csv,14,utf-8-sig,iso3 | country_cn | D0 | DD | DG | G0 | GD | GG
model_comparison/results/refit_checks.csv,698,utf-8-sig,group | model_id | term | coefficient_error | SE_error
model_comparison/results/refitted_coefficients.csv,698,utf-8-sig,group | model_id | term | n | coefficient | SE_HAC | p_HAC_raw | R2
model_comparison/trials/PV_G_Material_Sensitivity_0915/coefficients.csv,168,utf-8-sig,model_id | technology | iso3 | country | fit_end | spec | G_transform | material_included | n | df_resid | first_year | last_year | observed_years | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_within_spec_window | p_BH_all_four_specs_window
model_comparison/trials/PV_G_Material_Sensitivity_0915/fit_samples.csv,656,utf-8-sig,iso3 | country | year | tic | G_global | logC | logQ | logG | logM | source_sheet | source_cell | model_id | spec | fit_end | fitted_log_cost | residual
model_comparison/trials/PV_G_Material_Sensitivity_0915/models.csv,48,utf-8-sig,model_id | technology | iso3 | country | fit_end | spec | G_transform | material_included | n | df_resid | first_year | last_year | observed_years | R2 | adjusted_R2 | RMSE_log | max_VIF | VIF_G | VIF_Q | VIF_M | joint_F_HAC | joint_p_HAC | outcome | inference
model_comparison/trials/PV_Module_Price_Updated_0915/coefficients.csv,136,utf-8-sig,model_id | iso3 | role | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_within_role_spec | p_BH_all_specs_within_role
model_comparison/trials/PV_Module_Price_Updated_0915/fit_samples.csv,447,utf-8-sig,model_id | year | y | logQ | logG | logM | fitted | residual
model_comparison/trials/PV_Module_Price_Updated_0915/models.csv,39,utf-8-sig,model_id | iso3 | role | spec | n | df_resid | first_year | last_year | years | difference | R2 | adjusted_R2 | VIF_G | max_VIF | joint_F_HAC | joint_p_HAC | durbin_watson | corr_Q_G
model_comparison/trials/PV_Module_Price_Updated_0915/regression_panel.csv,75,utf-8-sig,iso3 | year | price | source | scope | period | raw_value | raw_unit | conversion | source_location | Q_global_gw | G_global | material | logQ | lnG | ln1pG | logM | eligible | logP
model_comparison/trials/TIC_Country_Regression_0915/coefficients.csv,292,utf-8-sig,model_id | technology | iso3 | country | fit_end | n | df_resid | first_year | last_year | observed_years | source_sheet | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_technology_window
model_comparison/trials/TIC_Country_Regression_0915/fit_samples.csv,1287,utf-8-sig,technology | iso3 | country | year | tic | logC | logQ | logK | logM | source_sheet | source_cell | model_id | fitted_log_cost | residual
model_comparison/trials/TIC_Country_Regression_0915/models.csv,118,utf-8-sig,model_id | technology | iso3 | country | fit_end | n | df_resid | first_year | last_year | observed_years | source_sheet | R2 | adjusted_R2 | RMSE_log | max_VIF | joint_F_HAC | joint_p_HAC | small_sample | outcome | inference | Q_definition | K_definition | imputed_observations
model_comparison/trials/TIC_Country_Regression_0915/regression_panel.csv,900,utf-8-sig,technology | country | year | tic | unit | source_sheet | source_cell | source_status | imputed | Q_global_gw | Q_china_gw | Q_no_china_gw | H_global | H_china_origin | H_foreign_citing_china | H_no_china_origin | initialization | delta | material | material_scope | Q_freeze_china2010_gw | H_freeze_china2010 | china_Q_fraction | china_H_fraction | receiver | weight_base | K_access_global | K_access_china | K_access_no_china | K_access_freeze_china2010 | patent_stock_global | patent_stock_china | china_access_fraction | weight_china | citation_origin_coverage | logQ | logK | logM | logC | iso3
model_comparison/trials/US_Wind_Regression_Replacement_0915/us_sensitivity_coefficients.csv,12,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars
model_comparison/trials/US_Wind_Regression_Replacement_0915/us_sensitivity_fit_samples.csv,81,utf-8-sig,model_id | year | y | logQ | fitted | residual
model_comparison/trials/US_Wind_Regression_Replacement_0915/us_sensitivity_models.csv,6,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | R2 | adjusted_R2 | max_VIF | joint_F_HAC | joint_p_HAC | RMSE_log | equation
model_comparison/trials/US_Wind_Regression_Replacement_0915/us_sensitivity_panel.csv,42,utf-8-sig,year | Q_global_gw | logQ | price_2024usd_per_kw | y | series
model_comparison/trials/Wind_Turbine_GlobalG_Trial_0915/coefficients.csv,45,utf-8-sig,model_id | series | spec | with_G | difference | n | df_resid | first_year | last_year | years | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_all_slopes_within_spec | p_BH_knowledge_within_spec
model_comparison/trials/Wind_Turbine_GlobalG_Trial_0915/fit_samples.csv,169,utf-8-sig,model_id | year | logp | logQ | logG | fitted | residual
model_comparison/trials/Wind_Turbine_GlobalG_Trial_0915/models.csv,17,utf-8-sig,model_id | series | spec | with_G | difference | n | df_resid | first_year | last_year | years | R2 | adjusted_R2 | VIF_G | corr_logQ_logG | joint_F_HAC | joint_p_HAC
model_comparison/trials/Wind_Turbine_GlobalG_Trial_0915/regression_panel.csv,60,utf-8-sig,series | year | logp | logQ | Q_global_gw | G_global | logG
model_comparison/trials/Wind_Turbine_Patent_Count_0915/coefficients.csv,45,utf-8-sig,model_id | series | spec | with_G | difference | n | df_resid | first_year | last_year | years | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_all_slopes_within_spec | p_BH_knowledge_within_spec
model_comparison/trials/Wind_Turbine_Patent_Count_0915/fit_samples.csv,169,utf-8-sig,model_id | year | logp | logQ | logG | fitted | residual
model_comparison/trials/Wind_Turbine_Patent_Count_0915/models.csv,17,utf-8-sig,model_id | series | spec | with_G | difference | n | df_resid | first_year | last_year | years | R2 | adjusted_R2 | VIF_G | corr_logQ_logG | joint_F_HAC | joint_p_HAC
model_comparison/trials/Wind_Turbine_Patent_Count_0915/regression_panel.csv,60,utf-8-sig,series | year | logp | logQ | Q_global_gw | F_global_raw | F_global | G_depreciated | G_cumulative | G_global | logG
reference/costs/annual_country_costs_completed.csv,345,utf-8-sig,technology | iso3 | year | weight | observed | procurement_model | other_cost_fitted | other_cost_observed | model_factual | Q | Q_ratio | beta_B | G_level_gap | G_anchor | B_fit_outside_year_range | P_direct | S_share | T_cn_tariff | K_spillover | G_other | china_contribution_since_2010 | model_without_china_contribution | observed_completed | observation_imputed | completion_method
reference/costs/results.csv,23,utf-8-sig,technology | iso3 | country | start_year | end_year | method | total_decline | P_direct | S_share | T_cn_tariff | K_spillover | G_other | cn_related_net | remainder | cn_tariff_cost_increase | other_origin_tariff | SDA_interactions | P_pct | S_pct | T_pct | K_pct | G_pct | net_pct
reference/costs/weighted_shapley_summary.csv,3,utf-8-sig,technology | sample | n | coverage_pct | total_decline | total_decline_pct | P_direct | P_direct_pct | S_share | S_share_pct | T_cn_tariff | T_cn_tariff_pct | K_spillover | K_spillover_pct | G_other | G_other_pct | cn_related_net | cn_related_net_pct | remainder | remainder_pct
regressions/data/balance/coefficients.csv,100,utf-8-sig,model_id | technology | iso3 | country_name | spec | n | df_resid | first_year | last_year | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | SE_OLS | p_OLS | p_BH_within_technology_spec
regressions/data/balance/fit_samples.csv,695,utf-8-sig,model_id | year | y | x | fitted_log | residual_log
regressions/data/balance/models.csv,50,utf-8-sig,model_id | technology | iso3 | country_name | spec | n | df_resid | first_year | last_year | years | R2 | adjusted_R2 | RMSE_log | F_OLS | p_F_OLS | F_HAC | p_F_HAC | Durbin_Watson | equation
regressions/data/equipment/accepted_coefficients.csv,46,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | term | coefficient | SE_HAC | p_HAC_raw | CI95_low | CI95_high | stars | p_BH_slopes_by_technology_spec | inference_scope | country_proxy
regressions/data/equipment/accepted_models.csv,18,utf-8-sig,model_id | technology | series | spec | n | df_resid | first_year | last_year | years | difference | R2 | adjusted_R2 | max_VIF | joint_F_HAC | joint_p_HAC | RMSE_log | equation | inference_scope | country_proxy
